conversationId,type,role,timestamp,text,isMessageBackText,plainText,topScoringIntent
ENu1ObvQ9JvKYZVpxpcqg1-eu,message,,2023-12-31T10:41:40.017Z,,0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,conversationUpdate,user,2023-12-31T10:43:42.987Z,,0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,message,,2023-12-31T10:43:43.585Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
I23esyHIMqH6Hh2bfmRr5x-eu,event,user,2023-12-31T10:43:43.159Z,,0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,event,,2023-12-31T10:43:43.736Z,,0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,message,user,2023-12-31T10:43:54.815Z,[ADAPTIVE CARD POWER SELECTION],0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,message,,2023-12-31T10:43:55.173Z,,0,0,
ENu1ObvQ9JvKYZVpxpcqg1-eu,endOfConversation,user,2023-12-31T10:44:43.944Z,,0,0,
ENu1ObvQ9JvKYZVpxpcqg1-eu,message,user,2023-12-31T10:43:39.257Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
ENu1ObvQ9JvKYZVpxpcqg1-eu,message,,2023-12-31T10:44:59.914Z,? Vielen Dank für die Eingabe Ihres Zählerstandes! Ihre Daten wurden erfolgreich erfasst und in unserem System hinterlegt ??.,0,1,
ENu1ObvQ9JvKYZVpxpcqg1-eu,message,,2023-12-31T10:45:00.040Z,Wie kann ich Ihnen noch weiterhelfen?,0,1,
GIX5VPlTjN8JZnQ1jTDv60-eu,conversationUpdate,user,2023-12-31T10:45:41.970Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,event,user,2023-12-31T10:45:42.064Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:45:42.399Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
GIX5VPlTjN8JZnQ1jTDv60-eu,event,,2023-12-31T10:45:42.492Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,user,2023-12-31T10:45:44.984Z,[ADAPTIVE CARD POWER SELECTION],0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:45:45.351Z,,0,0,
8OClB6OxMc78dkeWJLTaOe-eu,conversationUpdate,user,2023-12-31T10:46:07.530Z,,0,0,
8OClB6OxMc78dkeWJLTaOe-eu,event,user,2023-12-31T10:46:07.672Z,,0,0,
8OClB6OxMc78dkeWJLTaOe-eu,event,,2023-12-31T10:46:08.091Z,,0,0,
8OClB6OxMc78dkeWJLTaOe-eu,message,,2023-12-31T10:46:08.013Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
8OClB6OxMc78dkeWJLTaOe-eu,message,user,2023-12-31T10:46:10.547Z,[ADAPTIVE CARD POWER SELECTION],0,0,
8OClB6OxMc78dkeWJLTaOe-eu,message,,2023-12-31T10:46:10.902Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,conversationUpdate,user,2023-12-31T10:46:27.267Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:46:27.805Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
2a6gHrIutMxANUnL50zzVQ-eu,event,,2023-12-31T10:46:27.897Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,event,user,2023-12-31T10:46:27.432Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,user,2023-12-31T10:46:14.563Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:46:27.898Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:46:28.013Z,Was möchten Sie noch von mir wissen?,0,1,
2a6gHrIutMxANUnL50zzVQ-eu,message,user,2023-12-31T10:46:37.425Z,[ADAPTIVE CARD POWER SELECTION],0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:46:37.781Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,user,2023-12-31T10:46:39.314Z,Kundenservice,1,1,
GIX5VPlTjN8JZnQ1jTDv60-eu,trace,,2023-12-31T10:46:39.352Z,,0,0,SM_customerService
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:46:39.465Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,message,,2023-12-31T10:46:39.572Z,Womit kann ich Ihnen noch helfen?,0,1,
GIX5VPlTjN8JZnQ1jTDv60-eu,endOfConversation,user,2023-12-31T10:46:47.566Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,event,user,2023-12-31T10:46:49.847Z,,0,0,
8OClB6OxMc78dkeWJLTaOe-eu,message,user,2023-12-31T10:47:00.698Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
8OClB6OxMc78dkeWJLTaOe-eu,message,,2023-12-31T10:47:15.953Z,? Vielen Dank für die Eingabe Ihres Zählerstandes! Ihre Daten wurden erfolgreich erfasst und in unserem System hinterlegt ??.,0,1,
8OClB6OxMc78dkeWJLTaOe-eu,message,,2023-12-31T10:47:16.060Z,Womit kann ich Ihnen noch helfen?,0,1,
I23esyHIMqH6Hh2bfmRr5x-eu,message,user,2023-12-31T10:47:28.974Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
I23esyHIMqH6Hh2bfmRr5x-eu,message,,2023-12-31T10:47:36.475Z,Was möchten Sie noch von mir wissen?,0,1,
I23esyHIMqH6Hh2bfmRr5x-eu,message,,2023-12-31T10:47:36.385Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,conversationUpdate,user,2023-12-31T10:48:09.975Z,,0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,event,user,2023-12-31T10:48:10.144Z,,0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,,2023-12-31T10:48:10.492Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
5zcnj6mWK8u6hxFjZwZBZx-eu,event,,2023-12-31T10:48:10.564Z,,0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,conversationUpdate,user,2023-12-31T10:48:10.853Z,,0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,user,2023-12-31T10:48:12.988Z,[ADAPTIVE CARD POWER SELECTION],0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,,2023-12-31T10:48:13.263Z,,0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,event,user,2023-12-31T10:48:13.238Z,,0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,event,,2023-12-31T10:48:13.647Z,,0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,,2023-12-31T10:48:13.560Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,user,2023-12-31T10:48:23.766Z,[ADAPTIVE CARD POWER SELECTION],0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,,2023-12-31T10:48:24.158Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,endOfConversation,user,2023-12-31T10:48:27.091Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,event,user,2023-12-31T10:48:28.351Z,,0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,user,2023-12-31T10:48:38.160Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,,2023-12-31T10:48:38.535Z,,0,0,
GIX5VPlTjN8JZnQ1jTDv60-eu,endOfConversation,user,2023-12-31T10:48:46.289Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,user,2023-12-31T10:48:43.082Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:48:56.833Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:48:56.921Z,Womit kann ich Ihnen noch helfen?,0,1,
2a6gHrIutMxANUnL50zzVQ-eu,message,user,2023-12-31T10:49:11.294Z,Kundenservice,1,1,
2a6gHrIutMxANUnL50zzVQ-eu,trace,,2023-12-31T10:49:11.338Z,,0,0,SM_customerService
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:49:11.705Z,,0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,user,2023-12-31T10:49:27.287Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,,2023-12-31T10:49:27.908Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,event,user,2023-12-31T10:49:30.848Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:49:31.076Z,[Adaptive Card]   Momentan kann ich Ihnen allgemeine Fragen zu unseren Dienstleistungen beantworten und   helfe Ihnen gerne bei folgenden Themengebieten weiter ??,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:49:31.305Z,,0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,user,2023-12-31T10:48:45.550Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,,2023-12-31T10:49:31.261Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
5zcnj6mWK8u6hxFjZwZBZx-eu,message,,2023-12-31T10:49:31.346Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
5zcnj6mWK8u6hxFjZwZBZx-eu,endOfConversation,user,2023-12-31T10:49:46.177Z,,0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,user,2023-12-31T10:50:33.601Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:50:47.482Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:50:47.587Z,Womit kann ich Ihnen noch helfen?,0,1,
2a6gHrIutMxANUnL50zzVQ-eu,message,user,2023-12-31T10:50:56.787Z,Kundenservice,1,1,
2a6gHrIutMxANUnL50zzVQ-eu,trace,,2023-12-31T10:50:56.802Z,,0,0,SM_customerService
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:50:56.955Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
2a6gHrIutMxANUnL50zzVQ-eu,message,,2023-12-31T10:50:57.076Z,Wie kann ich Ihnen noch weiterhelfen?,0,1,
2a6gHrIutMxANUnL50zzVQ-eu,endOfConversation,user,2023-12-31T10:51:26.465Z,,0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,user,2023-12-31T10:51:31.902Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,,2023-12-31T10:51:39.468Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
L1jFdNMCmrXCbRBxWvkGBz-eu,message,,2023-12-31T10:51:39.627Z,Was möchten Sie noch von mir wissen?,0,1,
EMgeStMXBtzEHjLoLbChHK-eu,conversationUpdate,user,2023-12-31T10:53:03.903Z,,0,0,
EMgeStMXBtzEHjLoLbChHK-eu,event,user,2023-12-31T10:53:04.049Z,,0,0,
EMgeStMXBtzEHjLoLbChHK-eu,message,,2023-12-31T10:53:04.350Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
EMgeStMXBtzEHjLoLbChHK-eu,event,,2023-12-31T10:53:04.441Z,,0,0,
EMgeStMXBtzEHjLoLbChHK-eu,message,user,2023-12-31T10:53:09.769Z,[ADAPTIVE CARD POWER SELECTION],0,0,
EMgeStMXBtzEHjLoLbChHK-eu,message,,2023-12-31T10:53:10.108Z,,0,0,
EMgeStMXBtzEHjLoLbChHK-eu,message,user,2023-12-31T10:53:52.401Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
EMgeStMXBtzEHjLoLbChHK-eu,message,,2023-12-31T10:54:03.119Z,? Vielen Dank für die Eingabe Ihres Zählerstandes! Ihre Daten wurden erfolgreich erfasst und in unserem System hinterlegt ??.,0,1,
EMgeStMXBtzEHjLoLbChHK-eu,message,,2023-12-31T10:54:03.231Z,Womit kann ich Ihnen noch helfen?,0,1,
EMgeStMXBtzEHjLoLbChHK-eu,endOfConversation,user,2023-12-31T10:54:23.058Z,,0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,user,2023-12-31T10:54:39.779Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,,2023-12-31T10:54:42.309Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,,2023-12-31T10:54:42.453Z,Womit kann ich Ihnen noch helfen?,0,1,
EaiDjcI2tcrKy5kANw1g3N-eu,conversationUpdate,user,2023-12-31T10:55:07.328Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,event,user,2023-12-31T10:55:07.534Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:55:07.803Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
EaiDjcI2tcrKy5kANw1g3N-eu,event,,2023-12-31T10:55:07.894Z,,0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,trace,,2023-12-31T10:55:11.805Z,,0,0,SM_customerService
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,user,2023-12-31T10:55:11.749Z,Kundenservice,1,1,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,,2023-12-31T10:55:11.945Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,message,,2023-12-31T10:55:12.141Z,Womit kann ich Ihnen noch helfen?,0,1,
EaiDjcI2tcrKy5kANw1g3N-eu,message,user,2023-12-31T10:55:17.155Z,[ADAPTIVE CARD POWER SELECTION],0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:55:17.509Z,,0,0,
G7E2Hrbdgvm1qxUTvZDlQ2-eu,endOfConversation,user,2023-12-31T10:55:19.562Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,message,user,2023-12-31T10:56:23.948Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:56:32.640Z,Wie kann ich Ihnen noch behilflich sein?,0,1,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:56:32.536Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,trace,,2023-12-31T10:57:26.001Z,,0,0,SM_customerService
EaiDjcI2tcrKy5kANw1g3N-eu,message,user,2023-12-31T10:57:26.001Z,Kundenservice,1,1,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:57:26.149Z,"[Adaptive Card]   Unser Kundenportal steht Ihnen rund um die Uhr ? zur Verfügung.   Sie können Änderungen zeitsparend jederzeit online erledigen und direkt selbst verwalten.   Ihre Rechnungen erhalten Sie per E-Mail, die Zahlungen erfolgen bequem per Einzugsermächtigung oder Überweisungen - und offene Fragen können Sie online mit unserem Kundenservice klären.  **Vielleicht kann Ihnen auch einer meiner menschlichen Kollegen weiterhelfen?**  **Servicezeiten Live-Chat**\ **Montag bis Freitag**\ 08:00 - 18:00 Uhr ",0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,message,,2023-12-31T10:57:26.374Z,Womit kann ich Ihnen noch helfen?,0,1,
EaiDjcI2tcrKy5kANw1g3N-eu,endOfConversation,user,2023-12-31T10:58:13.207Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,event,user,2023-12-31T10:58:14.273Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,endOfConversation,user,2023-12-31T10:59:08.343Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,event,user,2023-12-31T10:59:09.137Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,endOfConversation,user,2023-12-31T10:59:12.750Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,event,user,2023-12-31T10:59:14.138Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,endOfConversation,user,2023-12-31T10:59:19.048Z,,0,0,
EaiDjcI2tcrKy5kANw1g3N-eu,event,user,2023-12-31T10:59:19.720Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,conversationUpdate,user,2023-12-31T10:59:20.648Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,event,user,2023-12-31T10:59:20.795Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T10:59:21.036Z,"[Adaptive Card]    Ich bin **Bottie**, der digitale Assistent der Thüga Energie. Ich beantworte Ihnen gerne Fragen rund um das Thema **Energie**.\ \ Nachfolgend finden Sie Themen, bei denen ich Ihnen besonders gut helfen kann ????. Sie können aber auch gerne Ihre Frage direkt hier unten im Chat eintippen.    ?? Tipp: Wenn Sie **_""Menü""_** in den Chat schreiben gelangen Sie wieder zu dieser Themenauswahl.",0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,event,,2023-12-31T10:59:21.144Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,trace,,2023-12-31T10:59:42.162Z,,0,0,meterReadingOverview
6LiwrLJOWRdHRksOYG7YkP-eu,message,user,2023-12-31T10:59:42.119Z,Fragen zu Zählern und Zählerstand,1,1,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T10:59:42.307Z,[Adaptive Card]   Sie suchen Informationen zum Themenbereich **Zähler und Zählerstand**?    Wählen Sie einfach eine der Optionen aus oder geben Sie unten eine andere Frage ein. ??,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T10:59:42.415Z,Was möchten Sie noch von mir wissen?,0,1,
6LiwrLJOWRdHRksOYG7YkP-eu,message,user,2023-12-31T10:59:55.261Z,Zählerstand mitteilen,1,1,
6LiwrLJOWRdHRksOYG7YkP-eu,trace,,2023-12-31T10:59:55.290Z,,0,0,MR_tellMeterReading
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T10:59:55.537Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
6LiwrLJOWRdHRksOYG7YkP-eu,message,user,2023-12-31T11:00:00.750Z,[ADAPTIVE CARD POWER SELECTION],0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T11:00:01.098Z,,0,0,
HStO4V3O34T1F5TIbKDy9r-eu,conversationUpdate,user,2023-12-31T11:00:48.012Z,,0,0,
HStO4V3O34T1F5TIbKDy9r-eu,event,user,2023-12-31T11:00:48.324Z,,0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,,2023-12-31T11:00:49.401Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
HStO4V3O34T1F5TIbKDy9r-eu,event,,2023-12-31T11:00:49.753Z,,0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,user,2023-12-31T11:00:56.188Z,[ADAPTIVE CARD POWER SELECTION],0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,,2023-12-31T11:00:57.201Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,user,2023-12-31T11:02:00.205Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T11:02:04.322Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,message,,2023-12-31T11:02:04.450Z,Womit kann ich Ihnen noch helfen?,0,1,
IkxBaDWctQW2WKcKDjf4Tl-eu,conversationUpdate,user,2023-12-31T11:02:32.117Z,,0,0,
IkxBaDWctQW2WKcKDjf4Tl-eu,message,,2023-12-31T11:02:32.607Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
IkxBaDWctQW2WKcKDjf4Tl-eu,event,user,2023-12-31T11:02:32.241Z,,0,0,
IkxBaDWctQW2WKcKDjf4Tl-eu,event,,2023-12-31T11:02:32.706Z,,0,0,
6LiwrLJOWRdHRksOYG7YkP-eu,endOfConversation,user,2023-12-31T11:02:54.377Z,,0,0,
IkxBaDWctQW2WKcKDjf4Tl-eu,message,user,2023-12-31T11:03:06.082Z,[ADAPTIVE CARD POWER SELECTION],0,0,
IkxBaDWctQW2WKcKDjf4Tl-eu,message,,2023-12-31T11:03:06.490Z,,0,0,
8V4cfFT5ndH4kSx64fCIIm-eu,conversationUpdate,user,2023-12-31T11:03:22.386Z,,0,0,
8V4cfFT5ndH4kSx64fCIIm-eu,event,user,2023-12-31T11:03:22.638Z,,0,0,
8V4cfFT5ndH4kSx64fCIIm-eu,message,,2023-12-31T11:03:22.971Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
8V4cfFT5ndH4kSx64fCIIm-eu,event,,2023-12-31T11:03:23.061Z,,0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,user,2023-12-31T11:02:17.750Z,[ADAPTIVE CARD WITH LOGIN + METER DATA],0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,,2023-12-31T11:03:35.868Z,"[Adaptive Card]   Leider konnte Ihr Zählerstand nicht ins System übermittelt werden ??  Dies kann mehrere Gründe haben, z.B.: - Zählerstand wurde erst kürzlich gemeldet - Ein technisches Problem ist aufgetreten  Versuchen Sie es bitte zu einem späteren Zeitpunkt erneut oder wenden Sie sich an unseren Kundenservice ??",0,0,
HStO4V3O34T1F5TIbKDy9r-eu,message,,2023-12-31T11:03:36.267Z,Womit kann ich Ihnen noch helfen?,0,1,
8V4cfFT5ndH4kSx64fCIIm-eu,message,user,2023-12-31T11:04:08.586Z,"12320,306",0,1,
8V4cfFT5ndH4kSx64fCIIm-eu,trace,,2023-12-31T11:04:08.849Z,,0,0,SA_contractConfirmation
8V4cfFT5ndH4kSx64fCIIm-eu,message,,2023-12-31T11:04:08.990Z,"Schön, dass Sie uns Ihren Zählerstand mitteilen möchten ??   Bitte wählen Sie die **gewünschte Sparte** aus ??  ",0,1,
8V4cfFT5ndH4kSx64fCIIm-eu,message,user,2023-12-31T11:04:12.070Z,[ADAPTIVE CARD POWER SELECTION],0,0,
8V4cfFT5ndH4kSx64fCIIm-eu,message,,2023-12-31T11:04:12.435Z,,0,0,
6cQnI457Q5I4oEcqXSartc-eu,conversationUpdate,user,2023-12-31T11:04:29.979Z,,0,0,
6cQnI457Q5I4oEcqXSartc-eu,event,user,2023-12-31T11:04:30.087Z,,0,0,
